Year,Month,Day,death,death_increase,fips,hospitalized,hospitalized_cumulative,hospitalized_currently,in_icu_currently,iso_country,iso_subdivision,last_update_et,load_time,negative,negative_increase,on_ventilator_currently,pending,pos_neg,positive,positive_increase,recovered,total_test_results,total_test_results_increase
2020,November,9,719,1,10,0,0,119,27,US,US-DE,2020-11-08 18:00:00,2025-02-02 00:04:46,340672,1996,0,0,367580,26908,305,14158,593799,6237
2020,November,9,730,1,41,3378,3378,266,62,US,US-OR,2020-11-08 03:01:00,2025-02-02 00:04:46,858853,5341,27,0,909301,50448,861,0,1583228,15426
2020,November,9,882,10,72,0,0,544,70,US,US-PR,2020-11-09 00:00:00,2025-02-02 00:04:46,305972,0,59,0,344553,38581,481,33354,344553,481
2020,November,9,1130,12,35,5204,5204,423,0,US,US-NM,2020-11-09 17:50:00,2025-02-02 00:04:46,0,0,0,0,56289,56289,1408,23457,1269523,7041
2020,November,9,1181,15,20,4138,4138,500,140,US,US-KS,2020-11-09 10:00:00,2025-02-02 00:04:46,586429,7742,55,0,689982,103553,5920,0,689982,13662
2020,November,9,1233,1,44,3584,3584,212,27,US,US-RI,2020-11-09 12:00:00,2025-02-02 00:04:46,427022,1181,17,0,465031,38009,266,0,1257639,3975
2020,November,9,1444,6,40,9621,9621,1045,312,US,US-OK,2020-11-08 00:00:00,2025-02-02 00:04:46,1571321,0,0,17869,1709776,138455,2197,116882,1709776,2197
2020,November,9,1576,11,21,8274,8274,1133,300,US,US-KY,2020-11-09 00:00:00,2025-02-02 00:04:46,0,0,0,0,122567,122567,1729,22942,2085875,38911
2020,November,9,1849,7,19,0,0,1034,184,US,US-IA,2020-11-09 00:00:00,2025-02-02 00:04:46,800699,5401,82,0,945621,144922,4381,101158,945621,9782
2020,November,9,1852,1,32,0,0,891,254,US,US-NV,2020-11-09 00:00:00,2025-02-02 00:04:46,739959,3733,100,0,850941,110982,960,0,1344308,8676
2020,November,9,2108,23,5,7496,7496,786,289,US,US-AR,2020-11-09 00:00:00,2025-02-02 00:04:46,1324655,7716,116,0,1447466,122811,945,108201,1436416,8545
2020,November,9,2408,14,8,10050,10050,1174,0,US,US-CO,2020-11-09 01:59:00,2025-02-02 00:04:46,1224658,13686,0,0,1359195,134537,3553,0,2274428,29043
2020,November,9,2410,18,55,12939,12939,2003,396,US,US-UM,2020-11-09 00:00:00,2025-02-02 00:04:46,1926518,9717,0,347,2212898,286380,4470,210318,3597294,32557
2020,November,9,2410,18,55,12939,12939,2003,396,US,US-WI,2020-11-09 00:00:00,2025-02-02 00:04:46,1926518,9717,0,347,2212898,286380,4470,210318,3597294,32557
2020,November,9,2439,0,53,8803,8803,526,105,US,US-WA,2020-11-08 02:59:00,2025-02-02 00:04:46,0,0,55,0,124719,124719,1407,0,2612198,19432
2020,November,9,2675,19,27,11671,11671,1084,224,US,US-MN,2020-11-08 17:00:00,2025-02-02 00:04:46,1834067,10347,0,0,2018855,184788,3926,149766,3103434,25468
2020,November,9,3084,0,1,21294,21294,1174,0,US,US-AL,2020-11-09 11:00:00,2025-02-02 00:04:46,1232975,3158,0,0,1437832,204857,1170,84471,1406829,4138
2020,November,9,3153,0,29,0,0,2016,467,US,US-MO,2020-11-09 00:59:00,2025-02-02 00:04:46,1395434,5016,238,0,1607875,212441,3244,0,2669455,14764
2020,November,9,3443,0,28,6914,6914,718,190,US,US-MS,2020-11-08 00:00:00,2025-02-02 00:04:46,873863,36655,76,0,1001068,127205,516,111430,1001068,37171
2020,November,9,3610,15,47,10732,10732,1705,492,US,US-TN,2020-11-09 15:00:00,2025-02-02 00:04:46,0,0,221,0,287770,287770,5919,252515,3910208,54580
2020,November,9,3713,6,51,13116,13116,1127,214,US,US-VA,2020-11-08 17:00:00,2025-02-02 00:04:46,0,0,98,303,193477,193477,1302,0,2802850,15744
2020,November,9,4041,5,45,10884,10884,746,194,US,US-SC,2020-11-08 23:59:00,2025-02-02 00:04:46,1780834,7420,101,0,1967225,186391,703,96909,1967225,8123
2020,November,9,4221,9,24,17833,17833,707,168,US,US-MD,2020-11-09 10:00:00,2025-02-02 00:04:46,1882274,9978,0,0,2037645,155371,1375,8297,3678109,23650
2020,November,9,4615,8,37,0,0,1169,323,US,US-NC,2020-11-09 11:00:00,2025-02-02 00:04:46,0,0,0,0,294860,294860,1521,0,4344103,33738
2020,November,9,4664,35,18,18738,18738,2174,547,US,US-IN,2020-11-08 23:59:00,2025-02-02 00:04:46,1608520,8954,180,0,1823029,214509,4135,0,3239034,28368
2020,November,9,4698,27,9,0,0,496,0,US,US-CT,2020-11-08 20:30:00,2025-02-02 00:04:46,0,0,0,0,81463,81463,3338,0,2864372,13056
2020,November,9,5524,7,39,20651,20651,2533,628,US,US-OH,2020-11-09 14:00:00,2025-02-02 00:04:46,0,0,312,0,254974,254974,4706,186254,4917881,52699
2020,November,9,6048,12,22,0,0,652,0,US,US-LA,2020-11-09 13:00:00,2025-02-02 00:04:46,2705091,5115,71,0,2898463,193372,391,172210,2898463,5506
2020,November,9,6164,0,4,22211,22211,1232,292,US,US-AZ,2020-11-09 00:00:00,2025-02-02 00:04:46,1630206,10142,142,0,1889905,259699,435,0,3058628,14835
2020,November,9,8008,63,26,0,0,2815,544,US,US-MI,2020-11-09 00:00:00,2025-02-02 00:04:46,0,0,239,0,238308,238308,9305,128981,5413888,87225
2020,November,9,8008,63,26,0,0,2815,544,US,US-UM,2020-11-09 00:00:00,2025-02-02 00:04:46,0,0,239,0,238308,238308,9305,128981,5413888,87225
2020,November,9,8677,29,13,32483,32483,1916,0,US,US-GA,2020-11-09 14:50:00,2025-02-02 00:04:46,0,0,0,0,407333,407333,1272,0,3749894,15934
2020,November,9,9024,4,42,0,0,1827,353,US,US-PA,2020-11-09 12:00:00,2025-02-02 00:04:46,2455856,14221,179,0,2690152,234296,3402,171036,4520616,38858
2020,November,9,9024,4,42,0,0,1827,353,US,US-UM,2020-11-09 12:00:00,2025-02-02 00:04:46,2455856,14221,179,0,2690152,234296,3402,171036,4520616,38858
2020,November,9,10163,14,25,13373,13373,588,143,US,US-MA,2020-11-09 08:00:00,2025-02-02 00:04:46,2743519,12998,66,0,2916246,172727,1328,131646,6767987,47461
2020,November,9,10563,25,17,0,0,4409,857,US,US-IL,2020-11-09 00:00:00,2025-02-02 00:04:46,0,0,376,0,498560,498560,10573,0,8469064,64760
2020,November,9,16440,11,34,38336,38336,1537,309,US,US-NJ,2020-11-09 00:00:00,2025-02-02 00:04:46,4780634,69586,94,0,5053709,273075,2553,0,5053709,72139
2020,November,9,17391,58,12,51196,51196,2902,0,US,US-FL,2020-11-08 23:59:00,2025-02-02 00:04:46,5573760,16454,0,4905,6410130,836370,3845,0,10600474,44970
2020,November,9,17977,14,6,0,0,3668,941,US,US-CA,2020-11-09 02:59:00,2025-02-02 00:04:46,0,0,0,0,971851,971851,7212,0,19918479,193851
2020,November,9,18769,26,48,0,0,6103,1816,US,US-TX,2020-11-09 17:40:00,2025-02-02 00:04:46,0,0,0,0,1038964,1038964,4849,820156,9105265,34656
2020,November,9,25973,26,36,0,0,1444,282,US,US-NY,2020-11-08 23:59:00,2025-02-02 00:04:46,0,0,125,0,532180,532180,3144,0,15776230,111416
2020,December,9,0,0,60,0,0,0,0,US,US-AS,2020-12-01 00:00:00,2025-02-02 00:04:46,2140,0,0,0,2140,0,0,0,2140,0
2020,December,9,2,0,69,4,4,0,0,US,US-MP,2020-12-08 00:00:00,2025-02-02 00:04:46,17206,196,0,0,17319,113,2,29,17319,198
2020,December,9,23,0,78,0,0,0,0,US,US-VI,2020-12-09 07:06:00,2025-02-02 00:04:46,28506,345,0,109,30204,1698,18,1534,30204,363
2020,December,9,86,1,50,0,0,26,2,US,US-VT,2020-12-08 23:59:00,2025-02-02 00:04:46,231343,1049,0,0,236628,5285,105,3148,593651,5018
2020,December,9,113,0,66,0,0,37,10,US,US-GU,2020-12-09 05:50:00,2025-02-02 00:04:46,82156,568,8,0,89195,7039,13,6332,89195,581
2020,December,9,150,4,2,847,847,165,0,US,US-AK,2020-12-09 03:59:00,2025-02-02 00:04:46,0,0,19,0,37342,37342,584,0,1099555,10577
2020,December,9,246,7,23,819,819,173,42,US,US-ME,2020-12-08 23:59:00,2025-02-02 00:04:46,0,0,15,0,14454,14454,405,10338,931052,8462
2020,December,9,266,4,15,1333,1333,47,16,US,US-HI,2020-12-08 05:59:00,2025-02-02 00:04:46,0,0,11,0,19056,19056,80,0,714668,3852
2020,December,9,266,4,15,1333,1333,47,16,US,US-UM,2020-12-08 05:59:00,2025-02-02 00:04:46,0,0,11,0,19056,19056,80,0,714668,3852
2020,December,9,299,19,56,920,920,203,0,US,US-WY,2020-12-09 00:00:00,2025-02-02 00:04:46,147534,395,0,0,185419,37885,410,32612,431433,2269
2020,December,9,570,4,33,851,851,232,0,US,US-NH,2020-12-09 09:00:00,2025-02-02 00:04:46,428266,2681,0,0,455858,27592,969,20513,880944,7654
2020,December,9,704,3,11,0,0,203,58,US,US-DC,2020-12-08 00:00:00,2025-02-02 00:04:46,0,0,23,0,23854,23854,265,17081,752507,6876
2020,December,9,771,8,30,2963,2963,490,80,US,US-MT,2020-12-09 01:59:00,2025-02-02 00:04:46,0,0,39,0,70133,70133,787,52068,699468,2590
2020,December,9,803,0,10,0,0,348,42,US,US-DE,2020-12-08 18:00:00,2025-02-02 00:04:46,408393,2419,0,0,450786,42393,929,0,802180,5841
2020,December,9,901,31,54,0,0,650,180,US,US-WV,2020-12-08 23:59:00,2025-02-02 00:04:46,0,0,77,0,58462,58462,1402,37502,1247173,13496
2020,December,9,995,23,49,9105,9105,592,223,US,US-UT,2020-12-09 10:18:00,2025-02-02 00:04:46,1195348,5956,0,0,1417893,222545,2574,161077,1959891,15406
2020,December,9,1074,19,16,4539,4539,455,93,US,US-ID,2020-12-08 19:00:00,2025-02-02 00:04:46,396722,-4236,0,0,510627,113905,2012,44314,492265,-2649
2020,December,9,1080,35,41,5064,5064,608,136,US,US-OR,2020-12-08 03:01:00,2025-02-02 00:04:46,0,0,59,0,87082,87082,1294,0,2175160,21499
2020,December,9,1086,16,38,2984,2984,284,41,US,US-ND,2020-12-09 01:59:00,2025-02-02 00:04:46,275209,272,0,0,361358,86149,473,80515,1140695,4210
2020,December,9,1147,36,46,4974,4974,501,102,US,US-SD,2020-12-08 14:00:00,2025-02-02 00:04:46,256449,1064,56,0,344472,88023,985,70728,544888,3326
2020,December,9,1219,13,72,0,0,637,95,US,US-PR,2020-12-09 00:00:00,2025-02-02 00:04:46,305972,0,105,0,364934,58962,646,49961,364934,646
2020,December,9,1277,41,31,4664,4664,787,0,US,US-NE,2020-12-08 23:15:00,2025-02-02 00:04:46,637870,2504,0,0,780473,142603,1476,73592,1491439,17098
2020,December,9,1484,14,44,5216,5216,461,42,US,US-RI,2020-12-09 13:00:00,2025-02-02 00:04:46,497730,3911,24,0,566029,68299,1232,0,1681329,18041
2020,December,9,1823,34,35,7597,7597,917,0,US,US-NM,2020-12-09 18:44:00,2025-02-02 00:04:46,0,0,0,0,112950,112950,1748,40058,1669512,0
2020,December,9,1941,85,20,5654,5654,1109,301,US,US-KS,2020-12-09 10:00:00,2025-02-02 00:04:46,696249,8950,136,0,876052,179803,5778,0,876052,14728
2020,December,9,1945,23,40,13636,13636,1745,465,US,US-OK,2020-12-09 00:00:00,2025-02-02 00:04:46,2055918,16945,0,6466,2278911,222993,2307,191525,2278911,19252
2020,December,9,2118,16,21,10986,10986,1792,412,US,US-KY,2020-12-09 00:00:00,2025-02-02 00:04:46,0,0,211,0,209136,209136,3468,30540,2792321,5942
2020,December,9,2384,25,32,0,0,1811,371,US,US-NV,2020-12-09 00:00:00,2025-02-02 00:04:46,863608,3759,252,0,1039942,176334,3053,0,1773401,14295
2020,December,9,2786,34,5,9675,9675,1064,375,US,US-AR,2020-12-08 00:00:00,2025-02-02 00:04:46,1647665,14779,179,0,1824317,176652,2327,155077,1800034,16536
2020,December,9,2967,26,53,11841,11841,1114,294,US,US-WA,2020-12-08 02:59:00,2025-02-02 00:04:46,0,0,141,0,201292,201292,3650,0,3197050,32336
2020,December,9,3021,102,19,0,0,894,196,US,US-IA,2020-12-09 00:00:00,2025-02-02 00:04:46,890793,2953,120,0,1107487,216694,1797,173440,1107487,4750
2020,December,9,3639,267,8,15520,15520,1684,0,US,US-CO,2020-12-09 01:59:00,2025-02-02 00:04:46,1638560,7832,0,0,1910906,272346,3757,0,3591797,40346
2020,December,9,3985,43,1,27618,27618,2111,0,US,US-AL,2020-12-09 11:00:00,2025-02-02 00:04:46,1441625,6542,0,0,1721812,280187,3522,174805,1673164,9074
2020,December,9,4041,24,28,7703,7703,1241,288,US,US-MS,2020-12-08 00:00:00,2025-02-02 00:04:46,1026300,0,159,0,1196972,170672,2746,136627,1196972,2746
2020,December,9,4109,82,27,18809,18809,1545,358,US,US-MN,2020-12-08 17:00:00,2025-02-02 00:04:46,2340425,11617,0,0,2704144,363719,4516,320233,4553805,34754
2020,December,9,4142,88,55,18715,18715,1535,326,US,US-UM,2020-12-09 00:00:00,2025-02-02 00:04:46,2216057,8107,0,115,2668237,452180,4171,363504,4708409,31660
2020,December,9,4142,88,55,18715,18715,1535,326,US,US-WI,2020-12-09 00:00:00,2025-02-02 00:04:46,2216057,8107,0,115,2668237,452180,4171,363504,4708409,31660
2020,December,9,4281,21,51,15592,15592,2035,436,US,US-VA,2020-12-08 17:00:00,2025-02-02 00:04:46,0,0,200,382,267128,267128,4398,0,3573299,27430
2020,December,9,4383,28,29,0,0,2579,638,US,US-MO,2020-12-09 00:59:00,2025-02-02 00:04:46,1556688,3393,334,0,1887534,330846,2640,0,3244398,14268
2020,December,9,4612,27,45,12527,12527,1217,275,US,US-SC,2020-12-07 23:59:00,2025-02-02 00:04:46,2357337,12963,128,0,2596781,239444,2490,122416,2596781,15453
2020,December,9,4962,46,24,22622,22622,1715,416,US,US-MD,2020-12-09 10:00:00,2025-02-02 00:04:46,2267585,13071,0,0,2490238,222653,2692,8833,4806845,36013
2020,December,9,5171,62,47,12862,12862,2890,681,US,US-TN,2020-12-09 15:00:00,2025-02-02 00:04:46,0,0,556,0,422962,422962,8213,376851,4773224,44106
2020,December,9,5285,43,9,0,0,1262,0,US,US-CT,2020-12-08 20:30:00,2025-02-02 00:04:46,0,0,0,0,140548,140548,2290,0,3900277,40428
2020,December,9,5661,56,37,0,0,2440,577,US,US-NC,2020-12-09 11:40:00,2025-02-02 00:04:46,0,0,0,0,410527,410527,6495,0,5587556,40561
2020,December,9,6506,96,18,29412,29412,3244,949,US,US-IN,2020-12-08 23:59:00,2025-02-02 00:04:46,1954437,8792,414,0,2352854,398417,5754,0,4706966,50139
2020,December,9,6684,32,22,0,0,1537,0,US,US-LA,2020-12-09 13:00:00,2025-02-02 00:04:46,3420994,28170,177,0,3679908,258914,4352,217930,3679908,32522
2020,December,9,7081,108,4,28880,28880,3287,766,US,US-AZ,2020-12-09 00:00:00,2025-02-02 00:04:46,2050231,7328,492,0,2432832,382601,4444,0,4091817,26478
2020,December,9,7187,84,39,30690,30690,5198,1229,US,US-OH,2020-12-09 14:00:00,2025-02-02 00:04:46,0,0,747,0,520112,520112,10094,351268,6613087,39706
2020,December,9,9921,48,13,36740,36740,3066,0,US,US-GA,2020-12-09 14:50:00,2025-02-02 00:04:46,0,0,0,0,517779,517779,5512,0,4578124,22681
2020,December,9,10706,81,26,0,0,3925,857,US,US-MI,2020-12-09 00:00:00,2025-02-02 00:04:46,0,0,522,0,448418,448418,5342,197750,7246465,48099
2020,December,9,10706,81,26,0,0,3925,857,US,US-UM,2020-12-09 00:00:00,2025-02-02 00:04:46,0,0,522,0,448418,448418,5342,197750,7246465,48099
2020,December,9,11166,90,25,14397,14397,1576,308,US,US-MA,2020-12-08 23:59:00,2025-02-02 00:04:46,3297033,20316,162,0,3566445,269412,5965,169809,9181066,109009
2020,December,9,11762,220,42,0,0,5852,1191,US,US-PA,2020-12-09 12:00:00,2025-02-02 00:04:46,2972594,12870,675,0,3417911,445317,8703,258283,6286181,55164
2020,December,9,11762,220,42,0,0,5852,1191,US,US-UM,2020-12-09 12:00:00,2025-02-02 00:04:46,2972594,12870,675,0,3417911,445317,8703,258283,6286181,55164
2020,December,9,14613,229,17,0,0,5284,1176,US,US-IL,2020-12-09 00:00:00,2025-02-02 00:04:46,0,0,647,0,812430,812430,8256,0,11367345,92737
2020,December,9,17542,116,34,43075,43075,3533,630,US,US-NJ,2020-12-09 00:00:00,2025-02-02 00:04:46,6107039,134748,412,0,6524772,417733,5119,0,6524772,139867
2020,December,9,19716,89,12,57957,57957,4559,0,US,US-FL,2020-12-08 23:59:00,2025-02-02 00:04:46,6606421,38060,0,6114,7671897,1065476,9411,0,13363431,97815
2020,December,9,20243,196,6,0,0,11965,2627,US,US-CA,2020-12-09 02:59:00,2025-02-02 00:04:46,0,0,0,0,1420558,1420558,30851,0,26042071,252296
2020,December,9,23081,273,48,0,0,9053,2647,US,US-TX,2020-12-09 17:45:00,2025-02-02 00:04:46,0,0,0,0,1418252,1418252,13606,1062398,11903307,81405
2020,December,9,27404,97,36,0,0,4993,952,US,US-NY,2020-12-08 14:00:00,2025-02-02 00:04:46,0,0,521,0,733064,733064,10600,0,21104040,194595
2021,January,10,0,0,60,0,0,0,0,US,US-AS,2020-12-01 00:00:00,2025-02-02 00:04:46,2140,0,0,0,2140,0,0,0,2140,0
2021,January,10,2,0,69,4,4,0,0,US,US-MP,2021-01-06 00:00:00,2025-02-02 00:04:46,17429,0,0,0,17554,125,0,29,17554,0
2021,January,10,24,0,78,0,0,0,0,US,US-VI,2021-01-08 18:59:00,2025-02-02 00:04:46,35326,0,0,87,37469,2143,0,1984,37469,0
2021,January,10,124,0,66,0,0,11,4,US,US-GU,2021-01-10 15:15:00,2025-02-02 00:04:46,91107,0,3,0,98519,7412,8,7146,98519,8
2021,January,10,156,0,50,0,0,43,10,US,US-VT,2021-01-09 23:59:00,2025-02-02 00:04:46,270429,1728,0,0,279396,8967,177,6015,759091,6185
2021,January,10,224,0,2,1101,1101,82,0,US,US-AK,2021-01-10 03:59:00,2025-02-02 00:04:46,0,0,10,0,48624,48624,250,0,1352480,6907
2021,January,10,309,2,15,1864,1864,129,24,US,US-HI,2021-01-08 14:30:00,2025-02-02 00:04:46,0,0,20,0,23867,23867,198,0,869572,6544
2021,January,10,309,2,15,1864,1864,129,24,US,US-UM,2021-01-08 14:30:00,2025-02-02 00:04:46,0,0,20,0,23867,23867,198,0,869572,6544
2021,January,10,432,0,23,1158,1158,191,51,US,US-ME,2021-01-09 23:59:00,2025-02-02 00:04:46,0,0,24,0,29298,29298,279,11735,1162686,9151
2021,January,10,489,0,56,1200,1200,108,0,US,US-WY,2021-01-10 00:00:00,2025-02-02 00:04:46,161691,0,0,0,208523,46832,113,44556,528137,0
2021,January,10,817,4,11,0,0,292,69,US,US-DC,2021-01-09 00:00:00,2025-02-02 00:04:46,0,0,47,0,31791,31791,334,22153,957350,6588
2021,January,10,869,7,33,922,922,262,0,US,US-NH,2021-01-10 09:00:00,2025-02-02 00:04:46,494720,0,0,0,546320,51600,729,44277,1091708,5879
2021,January,10,972,3,10,0,0,472,62,US,US-DE,2021-01-09 18:00:00,2025-02-02 00:04:46,470285,2636,0,0,535558,65273,798,0,1052875,8365
2021,January,10,1056,2,30,3834,3834,201,36,US,US-MT,2021-01-10 01:59:00,2025-02-02 00:04:46,0,0,17,0,86324,86324,222,80237,842250,5114
2021,January,10,1360,0,38,3651,3651,72,10,US,US-ND,2021-01-10 01:59:00,2025-02-02 00:04:46,287758,0,0,0,382474,94716,158,91465,1278553,2646
2021,January,10,1392,2,49,11866,11866,588,189,US,US-UT,2021-01-10 10:20:00,2025-02-02 00:04:46,1348927,5080,0,0,1654926,305999,2276,249390,2373998,11978
2021,January,10,1528,5,16,6015,6015,375,76,US,US-ID,2021-01-09 19:00:00,2025-02-02 00:04:46,438571,1154,0,0,587806,149235,977,64785,561307,1936
2021,January,10,1582,12,54,0,0,760,214,US,US-WV,2021-01-09 23:59:00,2025-02-02 00:04:46,0,0,99,0,101212,101212,1434,70382,1640415,13170
2021,January,10,1585,15,46,5904,5904,237,54,US,US-SD,2021-01-09 14:00:00,2025-02-02 00:04:46,280843,651,31,0,384161,103318,417,96693,615506,1810
2021,January,10,1603,28,41,6864,6864,498,92,US,US-OR,2021-01-09 03:01:00,2025-02-02 00:04:46,0,0,54,0,124476,124476,1629,0,2786624,0
2021,January,10,1630,14,72,0,0,402,67,US,US-PR,2021-01-10 00:00:00,2025-02-02 00:04:46,305972,0,71,0,389091,83119,489,73760,389091,489
2021,January,10,1737,4,31,5444,5444,471,0,US,US-NE,2021-01-09 21:45:00,2025-02-02 00:04:46,693513,1809,0,0,869133,175620,1006,120729,1848089,10418
2021,January,10,1940,10,44,7027,7027,390,55,US,US-RI,2021-01-11 18:43:00,2025-02-02 00:04:46,573827,3398,39,0,673866,100039,1038,0,2158492,18188
2021,January,10,2749,17,35,10659,10659,682,0,US,US-NM,2021-01-10 17:50:00,2025-02-02 00:04:46,0,0,0,0,156157,156157,1203,77731,2093575,14759
2021,January,10,2761,23,40,18824,18824,1926,467,US,US-OK,,2025-02-02 00:04:46,2499916,0,0,4745,2831278,331362,6487,285645,2831278,6487
2021,January,10,2901,25,21,14560,14560,1713,380,US,US-KY,2021-01-10 00:00:00,2025-02-02 00:04:46,0,0,212,0,303625,303625,3227,39006,3310799,0
2021,January,10,3148,0,20,7257,7257,869,221,US,US-KS,2021-01-08 10:00:00,2025-02-02 00:04:46,808885,0,61,0,1051207,242322,0,0,1051207,0
2021,January,10,3467,17,32,0,0,1758,407,US,US-NV,2021-01-09 00:00:00,2025-02-02 00:04:46,990596,3046,277,0,1239164,248568,2259,0,2223317,12541
2021,January,10,3698,-1,53,15771,15771,1177,245,US,US-WA,2021-01-09 02:59:00,2025-02-02 00:04:46,0,0,86,0,271595,271595,2988,0,4034774,24990
2021,January,10,4043,33,5,12115,12115,1340,441,US,US-AR,2021-01-10 00:00:00,2025-02-02 00:04:46,1984846,31723,319,0,2239922,255076,3330,223513,2192595,34579
2021,January,10,4138,11,19,0,0,541,105,US,US-IA,2021-01-10 00:00:00,2025-02-02 00:04:46,947538,1815,41,0,1198291,250753,940,255593,1198291,2755
2021,January,10,5167,21,28,8260,8260,1460,329,US,US-MS,2021-01-09 00:00:00,2025-02-02 00:04:46,1183578,0,219,0,1422660,239082,2214,182103,1422660,2214
2021,January,10,5208,18,8,19985,19985,873,0,US,US-CO,2021-01-10 01:59:00,2025-02-02 00:04:46,1894821,7972,0,0,2255969,361148,2201,0,4770751,33948
2021,January,10,5334,35,1,36754,36754,2863,0,US,US-AL,2021-01-10 11:00:00,2025-02-02 00:04:46,1645371,7584,0,0,2047271,401900,2750,211684,1966656,9870
2021,January,10,5383,2,51,19095,19095,3060,553,US,US-VA,2021-01-09 17:00:00,2025-02-02 00:04:46,0,0,348,374,398856,398856,5141,0,4588152,50192
2021,January,10,5570,3,55,22378,22378,1054,242,US,US-UM,2021-01-10 00:00:00,2025-02-02 00:04:46,2401736,5630,0,62,2951996,550260,2126,472862,5608884,23843
2021,January,10,5570,3,55,22378,22378,1054,242,US,US-WI,2021-01-10 00:00:00,2025-02-02 00:04:46,2401736,5630,0,62,2951996,550260,2126,472862,5608884,23843
2021,January,10,5707,44,27,22763,22763,759,130,US,US-MN,2021-01-09 17:00:00,2025-02-02 00:04:46,2662824,12921,0,0,3099396,436572,2159,414756,5670387,34806
2021,January,10,5811,53,45,15598,15598,2374,464,US,US-SC,2021-01-08 23:59:00,2025-02-02 00:04:46,3112060,27411,250,0,3466585,354525,4441,163716,3466585,31852
2021,January,10,5948,4,29,0,0,2700,597,US,US-MO,2021-01-10 00:59:00,2025-02-02 00:04:46,1691424,6463,322,0,2114751,423327,2744,0,3819153,20717
2021,January,10,6272,26,24,28523,28523,1950,485,US,US-MD,2021-01-10 10:00:00,2025-02-02 00:04:46,2636065,14820,0,0,2942739,306674,3310,9427,6145245,60177
2021,January,10,6324,0,9,0,0,1109,0,US,US-CT,2021-01-07 20:30:00,2025-02-02 00:04:46,0,0,0,0,205994,205994,0,0,4870646,19635
2021,January,10,7567,142,37,0,0,3774,790,US,US-NC,2021-01-10 11:00:00,2025-02-02 00:04:46,0,0,0,0,623188,623188,8833,0,7226838,67844
2021,January,10,7785,81,47,15307,15307,3263,778,US,US-TN,2021-01-10 15:00:00,2025-02-02 00:04:46,0,0,459,0,653869,653869,7419,565197,5858864,37062
2021,January,10,7873,40,22,0,0,1960,0,US,US-LA,2021-01-10 13:00:00,2025-02-02 00:04:46,4099090,41263,225,0,4445919,346829,5398,280373,4445919,46661
2021,January,10,8985,19,18,37125,37125,2593,556,US,US-IN,2021-01-09 23:59:00,2025-02-02 00:04:46,2188871,8517,291,0,2752524,563653,5093,0,6109153,47654
2021,January,10,9627,28,39,41158,41158,4236,1033,US,US-OH,2021-01-10 14:00:00,2025-02-02 00:04:46,0,0,632,0,777065,777065,6088,634085,8145652,53492
2021,January,10,10141,105,4,43582,43582,4988,1122,US,US-AZ,2021-01-10 00:00:00,2025-02-02 00:04:46,2490171,20312,791,0,3108717,618546,11201,0,5635119,77755
2021,January,10,11458,1,13,44635,44635,5993,0,US,US-GA,2021-01-10 14:50:00,2025-02-02 00:04:46,0,0,0,0,757045,757045,8193,0,5672290,39819
2021,January,10,13151,77,25,16603,16603,2225,459,US,US-MA,2021-01-09 23:59:00,2025-02-02 00:04:46,3795377,14857,282,0,4228168,432791,5656,293522,11717313,81754
2021,January,10,14145,0,26,0,0,2480,517,US,US-MI,2021-01-09 00:00:00,2025-02-02 00:04:46,0,0,294,0,562553,562553,0,415079,8608748,0
2021,January,10,14145,0,26,0,0,2480,517,US,US-UM,2021-01-09 00:00:00,2025-02-02 00:04:46,0,0,294,0,562553,562553,0,415079,8608748,0
